link|user|id|date|sentence|response|appreciative|expandedLabel
https://twitter.com/emirsader/status/1376964187386228738|emirsader|1376964187386228738|2021-03-30T18:26:59.000Z|Defesa de Lula quer que 2a turma julgue decisão de Fachin|0|0|1
https://twitter.com/jnascimentos/status/1303135938118377476|jnascimentos|1303135938118377476|2020-09-08T00:59:53.000Z|Íntegra do discurso de #Lula. Uma bússola para o brasileiro que quiser reconstruir o Brasil que #Bolsonaro está destruindo.|0|1|4
https://twitter.com/TheInterceptBr/status/1427734075775852551|TheInterceptBr|1427734075775852551|2021-08-17T20:48:24.000Z|Nova visita de Eduardo Bolsonaro a Bannon escancarou: vai ter tumulto nas eleições de 2022 [LINK]|0|0|3
https://twitter.com/PClickcampos/status/924633718458929152|PClickcampos|924633718458929152|2017-10-29T13:47:12.000Z|Lula e Bolsonaro lideram pesquisa IBOPE para a presidência [LINK] [MEDIA]|0|0|5
https://twitter.com/Marco_Conde7/status/1257371997773987840|Marco_Conde7|1257371997773987840|2020-05-04T18:10:19.000Z|Eu sou Brasileiro, com muito orgulho e muito amor!!! Um dos momentos que com certeza ficaram pra sempre na memória !!!! [RED_HEART] [BRAZIL] #BOLSONARO HERÓI [ONCOMING_FIST] [SMILING_FACE_WITH_SUNGLASSES] [BACKHAND_INDEX_POINTING_RIGHT] [MEDIA]|0|1|2
https://twitter.com/rodrigonelson/status/1242621892533633025|rodrigonelson|1242621892533633025|2020-03-25T01:18:40.000Z|Indefensável! Seu pronunciamento, Presidente @jairbolsonaro . Peça outra coletiva, informe que não deseja o país com a economia quebrada sim, mas demonstre o que sabemos que é. HUMANO E ÍNTEGRO. Eu votei no Sr. assim como 54 milhões. FAÇA ISSO PELO BRASIL. [BRAZIL] [BRAZIL] [BRAZIL] [BRAZIL] [BRAZIL] [BRAZIL] [BRAZIL] [BRAZIL] [BRAZIL] [MEDIA]|0|1|2
https://twitter.com/Susan_Blum/status/1303135668785369088|Susan_Blum|1303135668785369088|2020-09-08T00:58:49.000Z|A fala do Lula foi LINDA! Amei tudo. A frase #ViveremosEVenceremos Foi fortalecedora. [MEDIA]|0|1|0
https://twitter.com/felipebeniz/status/1369055531898376196|felipebeniz|1369055531898376196|2021-03-08T22:40:49.000Z|lula ladrão roubou meu coração [MEDIA]|0|1|0
https://twitter.com/paolafuhrmann/status/1267420582158704641|paolafuhrmann|1267420582158704641|2020-06-01T11:39:48.000Z|Espero que na vez do Bolsonaro a faca esteja mais afiada [MEDIA]|1|1|2
https://twitter.com/Camilinhaaa/status/1369054991512608769|Camilinhaaa|1369054991512608769|2021-03-08T22:38:40.000Z|Que dia lindo para colocar um vestido vermelho. Podia ficar calada? Podia! Lula molusco melhor ser. [MEDIA]|0|1|0
https://twitter.com/ArquivoEphemera/status/760204290363392000|ArquivoEphemera|760204290363392000|2016-08-01T20:03:21.000Z|BRASIL – CONTRA DILMA, LULA E O PT + materiais [LINK] [MEDIA]|0|0|1
https://twitter.com/BlogRogerioSR/status/1000759115000483840|BlogRogerioSR|1000759115000483840|2018-05-27T15:22:20.000Z|Retweeted PT na Câmara #LulaLivre ( @PTnaCamara ): Aquecimento da pré-candidatura de Lula tem atos no Brasil todo [LINK] [MEDIA]|0|0|1
https://twitter.com/bolsoshelby/status/1259292224669376512|bolsoshelby|1259292224669376512|2020-05-10T01:20:37.000Z|Equino Lula livreeee...óóóóinnnn [MEDIA]|1|0|1
https://twitter.com/SuetonioG/status/1369055862778691589|SuetonioG|1369055862778691589|2021-03-08T22:42:08.000Z|Lula 2022 [MEDIA]|1|1|0
https://twitter.com/Luciano_LavaJat/status/1373964728628871169|Luciano_LavaJat|1373964728628871169|2021-03-22T11:48:12.000Z|Nem Bolsonaro e nem Lula! Chega de bandidos na Presidência!!!|0|1|4
https://twitter.com/bnjustica/status/1359243938574397440|bnjustica|1359243938574397440|2021-02-09T20:53:03.000Z|Maioria da 2ª Turma do STF garante a Lula acesso a mensagens da ?Vaza Jato? [LINK] [MEDIA]|0|0|1
https://twitter.com/ptribeirao/status/1369053056386572296|ptribeirao|1369053056386572296|2021-03-08T22:30:59.000Z|Deputado do PT se emociona ao anunciar anulação de condenações de Lula [vídeo] - Núcleo Luciano Lepera Rede PT - [LINK] [MEDIA]|0|0|1
https://twitter.com/DaniloFREITAS59/status/1369057912648241154|DaniloFREITAS59|1369057912648241154|2021-03-08T22:50:16.000Z|Essa é a nine, 9° em homenagem ao Lula porr@!! Vem comigo, Papai tá on [BEAMING_FACE_WITH_SMILING_EYES] [MEDIA]|0|0|1
https://twitter.com/c_albertofifa/status/1399404317178793985|c_albertofifa|1399404317178793985|2021-05-31T16:36:03.000Z|NÃO SE FAÇAM DE BURROS E OTÁRIOS! POR QUE O BOLSONARO QUER A COPA AMÉRICA NO BRASIL? SIMPLES: PORQUE VAI DESVIAR ATENÇÃO DE TUDO QUE ESTÁ OCORRENDO DE GRAVE E CRIMINOSO NO BRASIL E AÍ...DÁ-LHE ARTICULAÇÕES COM OS CONGRESSISTAS BANDIDOS. PERCEBERAM QUE JÁ ESQUECERAM SEUS FILHOS? [MEDIA]|0|1|2
https://twitter.com/igualdadeatodos/status/1052981487476371456|igualdadeatodos|1052981487476371456|2018-10-18T17:55:24.000Z|''LULA ja pegou tudo pronto do FHC'' faz me rir nao kkk #Caixa2doBolsonaro [MEDIA]|0|0|5
https://twitter.com/cynaramenezes/status/1296582345475137538|cynaramenezes|1296582345475137538|2020-08-20T22:58:15.000Z|olha que absurdo essa história: a folha fez um editorial criticando os três promotores de sp que apresentaram um pedido de prisão ridículo contra lula em 2016, eles processaram o jornal e GANHARAM. bolsonaro não surgiu do nada, a ditadura togada o precedeu|0|0|5
https://twitter.com/pontoBA/status/955495477394509825|pontoBA|955495477394509825|2018-01-22T17:40:48.000Z|Perímetro do TRF-4 será bloqueado antes do julgamento de Lula - #Agora, no bahia.ba! - [LINK] [MEDIA]|0|0|1
https://twitter.com/byrosana05/status/1291001801328799747|byrosana05|1291001801328799747|2020-08-05T13:23:09.000Z|"não gosto de você, não sinto verdade em você, acho você uma pessoa incoerente, você está onde te convém. ""Flávio bolsonaro"" [MEDIA]"|0|0|3
https://twitter.com/pihoje/status/1473424819748327437|pihoje|1473424819748327437|2021-12-21T22:47:06.000Z|PV fecha apoio a Lula e vai entrar na Federação Partidária com PT [LINK] [MEDIA]|0|0|1
https://twitter.com/newaIls/status/1447239749920509955|newaIls|1447239749920509955|2021-10-10T16:36:59.000Z|Pq não és bonito igual o Lula? Em @jairbolsonaro [MEDIA]|1|1|4
https://twitter.com/LeandroSD755/status/1369055421852483588|LeandroSD755|1369055421852483588|2021-03-08T22:40:23.000Z|Lula é responsável pelos maiores caso de corrupção da história, o da Petrobrás e o dos estádios para a Copa. Bolsonaro é lunático e desumano, incapaz de governar o país. Dois populistas e extremistas, que são responsáveis pelo atual ambiente e pela situação do Brasil. #ElesNao [MEDIA]|0|1|4
https://twitter.com/finc0/status/1139334357133484032|finc0|1139334357133484032|2019-06-14T00:50:53.000Z|Não temais os que vos ameaçam Com a morte ou com difamação Não temais os que armam ciladas Eles tremem de armas na mão Não temais os que tudo deturpam pra não ver a justiça vencer Tende medo somente do medo Dos que mentem pra sobreviver Força @LulaOficial [MEDIA]|1|1|0
https://twitter.com/camilaborca/status/1427733646463614976|camilaborca|1427733646463614976|2021-08-17T20:46:41.000Z|Segunda dose! Um misto de gratidão e felicidade. Mas a tristeza por quase 600 mil pessoas não puderam ter a chance de ver seu dia chegar devido a projeto genocida de Jair Bolsonaro. Vamos se vacinar por elas também! #ForaBolsonaro #ForaBolsonaroGenocida #VivaOSuS #vivaaciencia [MEDIA]|0|1|2
https://twitter.com/HabermannSergio/status/1354882975192780802|HabermannSergio|1354882975192780802|2021-01-28T20:04:08.000Z|INCRÍVEL! Collor e Bolsonaro? Aglomeração e morte! Pazuello: trair ou su... [LINK] [MEDIA]|0|0|3
https://twitter.com/TvPrefeito/status/1472581771644571650|TvPrefeito|1472581771644571650|2021-12-19T14:57:08.000Z|Ao menos 290 parlamentares receberam maior parte do orçamento secreto, maioria aliada de Bolsonaro|0|0|3
https://twitter.com/edsam_edsam/status/1242619250113740805|edsam_edsam|1242619250113740805|2020-03-25T01:08:10.000Z|INFELIZMENTE estamos de Quarentena mas assim que for LIBERADO vamos para ruas DEMONSTRAR total APOIO ao Pres. Bolsonaro e Ministros pq está demais estas PERSEGUIÇÕES. É a Mídia LIXO, Congresso e demais PARASITAS. Como podem ATACAR o Presidente em nome da ideologia do CAOS. [THINKING_FACE] [THINKING_FACE] [THINKING_FACE] [MEDIA]|0|1|2
https://twitter.com/pagina2oficial/status/1149615309927567360|pagina2oficial|1149615309927567360|2019-07-12T09:43:43.000Z|Bolsonaro confirma intenção de indicar filho para embaixada nos EUA [LINK] [MEDIA]|0|0|3
https://twitter.com/LuisAdorno/status/1359242924026920962|LuisAdorno|1359242924026920962|2021-02-09T20:49:01.000Z|Maioria do STF decide liberar a Lula mensagens vazadas da Lava Jato.|0|0|1
https://twitter.com/jornalodia/status/1365008730962743298|jornalodia|1365008730962743298|2021-02-25T18:40:16.000Z|O presidente Jair Bolsonaro participou hoje do lançamento da revitalização do sistema de alta tensão de Furnas, associado à usina de Itaipu, em Foz do Iguaçu, no Paraná. #ODia|0|0|3
https://twitter.com/phiinstituto/status/1167950143963840514|phiinstituto|1167950143963840514|2019-08-31T23:59:48.000Z|Libertem Lula!... [MEDIA]|0|1|0
https://twitter.com/CileneBonfim/status/1364182581156208640|CileneBonfim|1364182581156208640|2021-02-23T11:57:27.000Z|@jairbolsonaro é tão comunista quanto o PT [MEDIA]|1|1|2
https://twitter.com/ChikoPunheteiro/status/1267423091732463616|ChikoPunheteiro|1267423091732463616|2020-06-01T11:49:47.000Z|VERDADE É QUE 72% da População Reprovam dados da #DataFake da @Datafolha . Nunca esquecwremos posição dw que @jairbolsonaro perderia para qualquer um sw fosse para 2° Turno em 2018. O Povo Acordou e Cancelou assinatura da extrema imprensa @Folhadesp . [MEDIA]|0|0|3
https://twitter.com/amandxsnt/status/1408644780284911618|amandxsnt|1408644780284911618|2021-06-26T04:34:21.000Z|O prazer de entrar no twt e ver isso: BOLSONARO É MORTE, BOLSONARO É PESTE! CAI 17!! CAI 17 [MEDIA]|0|1|2
https://twitter.com/souguereira/status/1164387644119363585|souguereira|1164387644119363585|2019-08-22T04:03:42.000Z|"BOA NOITE PRESIDENTE LULA! ""O que a gente sente é que as pessoas têm esperança que vão mudar de vida"" Qual presidente veio do povo? Qual deles passou fome e todo tipo de necessidade? Só você @LulaOficial e daí vem a tua empatia, o teu amor e cuidado para com os pobres desse país [MEDIA]"|0|1|0
https://twitter.com/DIEGO_DAMASIO/status/1139330141971275776|DIEGO_DAMASIO|1139330141971275776|2019-06-14T00:34:08.000Z|Lula na cadeia! [MEDIA]|1|1|0
https://twitter.com/flautinhadluhan/status/1369054899057668097|flautinhadluhan|1369054899057668097|2021-03-08T22:38:18.000Z|"""Lula é um homem humilde e gentil que tirou o Brasil da miséria o colocando no patamar de países europeus, para o bem de todos eu sou LULA 2022.” Doyoung sobre o presidente Lula via instragram stories [MEDIA]"|0|1|0
https://twitter.com/FabioSoares80/status/1391171135400783875|FabioSoares80|1391171135400783875|2021-05-08T23:20:20.000Z|Gente , como o Lula tem um coração enorme. Olhem só no vídeo , ele dizendo que poxa , o ladrão de celular só rouba pra poder tomar uma cervejinha depois. [MEDIA]|1|1|0
https://twitter.com/SerginhoCarl/status/1126255001435869184|SerginhoCarl|1126255001435869184|2019-05-08T22:38:11.000Z|Turbine seu currículo como os ministros do Bolsonaro Galãs Feios [LINK] [MEDIA]|0|0|3
https://twitter.com/joedir_dos/status/1435355504751034370|joedir_dos|1435355504751034370|2021-09-07T21:33:14.000Z|BOLSONARO E TARCÍSIO, LULA MENTIROSO -TRANSNORDESTINA [LINK] [MEDIA]|0|1|4
https://twitter.com/MobileOlhar/status/1248246579489673217|MobileOlhar|1248246579489673217|2020-04-09T13:49:10.000Z|Nada pra receber dinheiro, não tem vírus... BOLSONARO TEM RAZÃO!!! [MEDIA]|1|1|2
https://twitter.com/Terlusia/status/1146590191496388609|Terlusia|1146590191496388609|2019-07-04T01:22:58.000Z|Kkkk Achar que Lula é inocente HAHAHA HAHAHA #prisaoggreenwald [MEDIA]|1|1|0
https://twitter.com/gilsonac1/status/824768984159367168|gilsonac1|824768984159367168|2017-01-27T00:00:23.000Z|Conselho de Medicina investiga vazamento de exames de mulher de Lula [LINK] [MEDIA]|0|0|1
https://twitter.com/JornalOGlobo/status/1376960047251513345|JornalOGlobo|1376960047251513345|2021-03-30T18:10:32.000Z|Juiz que já mandou fechar Instituto Lula vai conduzir o caso no DF|0|0|1
https://twitter.com/igorpelegrine/status/1275284716913131520|igorpelegrine|1275284716913131520|2020-06-23T04:29:04.000Z|13 @PauloMarinhoRio , aguardava uma grande compensação do @jairbolsonaro , foi enrolado até então, quando viu outros sendo prestigiados resolveu entregar o que sabia... [MEDIA]|0|0|3
https://twitter.com/Laurindaaaa/status/1365007297160876032|Laurindaaaa|1365007297160876032|2021-02-25T18:34:34.000Z|Old. Até o Bolsonaro que quer destruir o Brasil e o diabo que quer destruir a humanidade tem seguidores. [MEDIA]|1|1|2
https://twitter.com/ricardencia/status/1138790256130625537|ricardencia|1138790256130625537|2019-06-12T12:48:49.000Z|Oq faremos hoje??? O mesmo que fazemos todas as noites, Pinky... tentar condenar o Lula!! [MEDIA]|0|1|0
https://twitter.com/mkayddl/status/1242619599008468992|mkayddl|1242619599008468992|2020-03-25T01:09:33.000Z|O BOLSONARO É O PIOR CHEFE DE ESTADO QUE JÁ EXISTIU #BolsonaroGenocida [MEDIA]|0|1|2
https://twitter.com/66Jucabala/status/1088436333608140800|66Jucabala|1088436333608140800|2019-01-24T14:00:18.000Z|Mais uma iniciativa do Governo Bolsonaro. Pergunta aos críticos..petistas etc... Pq LULA É DILMA NÃO FIZERAM ISSO ANTES? É Pq o exército não é Empreiteira, aí não dá pra rolar propina [MEDIA]|0|1|4
https://twitter.com/amantedoche/status/1369057348338266114|amantedoche|1369057348338266114|2021-03-08T22:48:02.000Z|te amo e bora bora lula 2022 [MEDIA]|1|1|0
https://twitter.com/_minwsik/status/1242621872971415558|_minwsik|1242621872971415558|2020-03-25T01:18:35.000Z|"O bom de falar ""vai a merda bolsonaro"" eh q se aplica a família td #forabolsonaro #bolsonarogenocida [MEDIA]"|0|1|2
https://twitter.com/wandderrson/status/1369059110730219526|wandderrson|1369059110730219526|2021-03-08T22:55:02.000Z|Bolsonaro mente e Lula é candidato [LINK] [MEDIA]|0|1|4
https://twitter.com/umreclamao/status/1369055103462875140|umreclamao|1369055103462875140|2021-03-08T22:39:07.000Z|Imagina um debate com o Lula e o bolsona...aé o bolsonaro não sabe falar em debate #ForaBolsonaro [MEDIA]|0|1|4
https://twitter.com/rovanlavigne/status/1085717258226319360|rovanlavigne|1085717258226319360|2019-01-17T01:55:40.000Z|Lula ta preso babaca #RenanCalheirosNao #RenanNão [MEDIA]|1|0|1
https://twitter.com/anaf_garcia/status/1242617235417546753|anaf_garcia|1242617235417546753|2020-03-25T01:00:10.000Z|Bolsonaro: eu tenho histórico de atleta. O Bolsonaro tbm: [MEDIA]|0|0|3
https://twitter.com/SandraR11512169/status/1162893761640304640|SandraR11512169|1162893761640304640|2019-08-18T01:07:32.000Z|Ministro da Saúde de Lula recebeu propina para assinar uma portaria favorecendo Miguel Iskin, empresário do setor de próteses, segundo o delator César Romero. De acordo com o relato de Romero, obtido pela Folha de S. Paulo, o acordo foi festejado numa casa de massagens. Hehehe [MEDIA]|1|0|1
https://twitter.com/LFBENES/status/1369057114052849669|LFBENES|1369057114052849669|2021-03-08T22:47:06.000Z|URGENTE! FACHIN ANULA CONDENAÇÕES DE LULA! [LINK] [MEDIA]|0|0|1
https://twitter.com/Elittle07195740/status/1359241610144407556|Elittle07195740|1359241610144407556|2021-02-09T20:43:48.000Z|As msg resgatadas da Spoofing NÃO PODEM DEIXAR PEDRA SOBRE PEDRA! Moro, DD, ORCRIM da LJ, Globo e TUDO q veio do gov miliciano TEM Q SER DESFEITO e a Globo punida de acordo, cassação da licença se preciso! É isto ou o próximo gov eleito SEM TRAMBIQUES terminará como Dilma e Lula! [MEDIA]|1|0|1
https://twitter.com/jrpqp/status/1369056454225838083|jrpqp|1369056454225838083|2021-03-08T22:44:29.000Z|o rap apoia lula presidente [MEDIA]|1|1|0
https://twitter.com/EstevamReboucas/status/1376963708501561344|EstevamReboucas|1376963708501561344|2021-03-30T18:25:05.000Z|Lula criticou Bozo q através de decretos pretende flexibilizar a compra de armas. Pretende milicianizar as polícias para fazerem motins contra governadores dos partidos de oposição. Caíram 3 ministros militares, é uma pena que ele não tenha caido. #EraMelhorComPT #LulaHaddad2022 [MEDIA]|0|1|0
https://twitter.com/EsquerdaA1000/status/1296581269128531968|EsquerdaA1000|1296581269128531968|2020-08-20T22:53:58.000Z|LISTA SDV 01 ESQUERDISTAS #SDV SIGA DE VOLTA QUEM TE SEGUIR @EsquerdaA1000 @Laleska49078760 @rabawynahdawy @foxfilex @LydiaKarla1 @celsoapsil @AntoniodeAlbuq1 @lula_cara @tokerstrio @arianepratti @soter_xavier @Lucinha41712655 @clelialberti @nandocunha01 @OlgaLcio1 [MEDIA]|0|0|1
https://twitter.com/MoyenneA/status/1369059328586571778|MoyenneA|1369059328586571778|2021-03-08T22:55:54.000Z|Minha proposta é live do Lula toda noite, pra gente nem ouvir mais falar do Bozo. [MEDIA]|0|1|0
https://twitter.com/Edsfalcao/status/1408649869250674688|Edsfalcao|1408649869250674688|2021-06-26T04:54:34.000Z|CONTRATADA PELA GLOBO, JULIETTE CRITICA BOLSONARO E 'CASTIGO' CHEGA MUIT... [LINK] [MEDIA]|0|0|3
https://twitter.com/MatosEdenilson/status/1398671534403764228|MatosEdenilson|1398671534403764228|2021-05-29T16:04:14.000Z|Engraçado quando é a favor de bolsonaro, não se na mídia não se em nenhum veículo de comunicação, principalmente as de Salvador. Brasil [BRAZIL] acima de tudo Deus acima de todos [MEDIA]|1|0|3
https://twitter.com/vonivar/status/1354889372433178626|vonivar|1354889372433178626|2021-01-28T20:29:33.000Z|Bolsonaro critica isolamento novamente: 'Brasileiro é forte' e 'não tem medo do perigo' [LINK] [MEDIA]|0|0|3
https://twitter.com/walfredocarlos/status/1164393479054737414|walfredocarlos|1164393479054737414|2019-08-22T04:26:53.000Z|Não, agora quero isso. Que Lula ordene aos 4 milhões de filiados do PT que criem seus próprio banco, redes de supermercados, farmácias, fábricas, fazendas, tudo. E que nunca mais compremos mais nada de coxinhas. Essa gente só merece desprezo até que parem de agir como animais [MEDIA]|1|0|1
https://twitter.com/HusseinBrasil/status/1354133985786437632|HusseinBrasil|1354133985786437632|2021-01-26T18:27:55.000Z|Aqui a relação de alguns crimes de Bolsonaro. [MEDIA]|1|1|2
https://twitter.com/CarlitoAraujo13/status/1427080083446063104|CarlitoAraujo13|1427080083446063104|2021-08-16T01:29:40.000Z|Lula busca isolar Bolsonaro politicamente ainda mais! E os golpistas apostam alto no 7 de setembro! [LINK] [MEDIA]|0|0|5
https://twitter.com/polianoclebio/status/1473424273557622788|polianoclebio|1473424273557622788|2021-12-21T22:44:56.000Z|sim, vc tem razão nunca foi tão fácil escolher, eu escolho a volta do diálogo, da compreensão, do olhar atencioso que LULA tem com os menos favorecidos,eu quero acima de tudo, que todos os brasileiros tenha três refeições diárias e sua digno resgatada. [MEDIA]|1|1|0
https://twitter.com/danielmdave/status/1257373899937009666|danielmdave|1257373899937009666|2020-05-04T18:17:53.000Z|Fazendo exatamente o que Moro falou, Bolsonaro além de burro se autoincrimina e se complica cada vez mais. Temo pela PF. #BolsonaroVaiCair [MEDIA]|1|1|2
https://twitter.com/Donizetedepaula/status/1359241746690039810|Donizetedepaula|1359241746690039810|2021-02-09T20:44:20.000Z|STF julga compartilhamento de mensagens da Lava Jato com a defesa de Lula [LINK]|0|0|1
https://twitter.com/LcsFSantana/status/1242622028009607169|LcsFSantana|1242622028009607169|2020-03-25T01:19:12.000Z|Não entendo cm o bolsonaro é tão patético, parece até mentira [MEDIA]|0|1|2
https://twitter.com/ptribeirao/status/1427732823851556872|ptribeirao|1427732823851556872|2021-08-17T20:43:25.000Z|Maioria dos brasileiros acha que Bolsonaro tentará dar golpe - Núcleo Luciano Lepera Rede PT - [LINK] [MEDIA]|0|0|3
https://twitter.com/taminasc/status/1398670494044405764|taminasc|1398670494044405764|2021-05-29T16:00:06.000Z|Salvador PRESENTE FORA BOLSONARO [MEDIA]|0|1|2
https://twitter.com/LuizEdnaldoSan1/status/1445029519979646977|LuizEdnaldoSan1|1445029519979646977|2021-10-04T14:14:19.000Z|NÃO SERÃO MANIFESTAÇÕES DE FINS DE SEMANA QUE CONSEGUIRÃO RETIRA O SER MITOLÓGICO , A ÚNICA MANEIRA SERÁ A MESMA QUER O COLOCOU LÁ , O VOTO SENDO ESTE AGORA DE REPÚDIO DE MILHÕES DE BRASILEIRO EM 2022. NEM LULA E TÃO POUCO BOLSONARO.TEMOS QUE RENOVAR ESSE SISTEMA POLITICO. [MEDIA]|1|1|4
https://twitter.com/melmyselfeeu/status/1369059267014238221|melmyselfeeu|1369059267014238221|2021-03-08T22:55:39.000Z|a maioria dos meus parentes devem estar extremamente putos c o lula... Q SABOR [MEDIA]|0|0|1
https://twitter.com/nixonvermelho/status/1242620870167801862|nixonvermelho|1242620870167801862|2020-03-25T01:14:36.000Z|Bolsonaro é o lixo da escória. [MEDIA]|0|1|2
https://twitter.com/raquelalmeida/status/1017959065224404997|raquelalmeida|1017959065224404997|2018-07-14T02:28:48.000Z|De: Dudu Para: @LulaOficial [LINK] [MEDIA]|0|0|1
https://twitter.com/BrasiliaOng/status/1315002574140039173|BrasiliaOng|1315002574140039173|2020-10-10T18:53:39.000Z|AGORA! Bolsonaro faz revelações do seu passado, fala de LULA, MORO, COLLOR, GLOBO, KASSIO e m... [MEDIA]|0|0|5
https://twitter.com/brasildefato/status/1371432155910406145|brasildefato|1371432155910406145|2021-03-15T12:04:40.000Z|Bolsonaro busca quarto ministro da Saúde e saída honrosa para Pazuello. Apesar do desastre da gestão, troca atende apenas interesses políticos [LINK]|0|0|3
https://twitter.com/adbrasil/status/1427736216179552256|adbrasil|1427736216179552256|2021-08-17T20:56:54.000Z|[BALLOT_BOX_WITH_BALLOT] Eleições 2022: Lula chega a 40% contra 24% de Bolsonaro, aponta pesquisa XP/Ipesp Petista cresceu 2%, enquanto Bolsonaro perdeu 2 pontos percentuais desde o último levantamento do instituto|0|0|5
https://twitter.com/valefm102_3/status/1120337293301178369|valefm102_3|1120337293301178369|2019-04-22T14:43:20.000Z|PF quer ampliar prazo para investigação de ataque contra Bolsonaro [LINK] [MEDIA]|0|0|3
https://twitter.com/tomasbaumann/status/1420407759187628042|tomasbaumann|1420407759187628042|2021-07-28T15:36:14.000Z|Se ela votou no Bolsonaro ai concordo [MEDIA]|1|0|3
https://twitter.com/laurcaash/status/1242617845529395201|laurcaash|1242617845529395201|2020-03-25T01:02:35.000Z|Oi bolsonaro [MEDIA]|0|0|3
https://twitter.com/katiabrigitte/status/1398670930847612928|katiabrigitte|1398670930847612928|2021-05-29T16:01:50.000Z|Nem adianta bullos Não tem um 5° das manifestações do Bolsonaro kkkk Nem comprando vcs enchem as ruas kkkk Ahhh o ângulo da foto tá ruim Vou te ensinar #EuApoioBolsonaro2022 [MEDIA]|1|1|2
https://twitter.com/sistemasagres/status/1364177397730410500|sistemasagres|1364177397730410500|2021-02-23T11:36:51.000Z|Decreto de Bolsonaro obriga postos a informar composição do preço de combustíveis - [LINK] [MEDIA]|0|0|3
https://twitter.com/ArnaldoMoraes4/status/1189031991036936193|ArnaldoMoraes4|1189031991036936193|2019-10-29T04:11:32.000Z|"""Lula livre"" na Argentina serve ao bolsonarismo e sua gram?tica da guerra [LINK] [MEDIA]"|0|0|1
https://twitter.com/yuriaragao_/status/1447243444540293128|yuriaragao_|1447243444540293128|2021-10-10T16:51:40.000Z|Jornalista espanhola denuncia que o narcotráfico patrocina partidos de esquerda ligados ao FORO DE SÃO PAULO. Ela cita o PT, Lula e Dilma. [MEDIA]|0|0|1
https://twitter.com/JRR_Caldas/status/1369058066369572869|JRR_Caldas|1369058066369572869|2021-03-08T22:50:53.000Z|AUGUSTO NUNES seu lambe botas, pode fingir indignação com toda a tranquilidade e continuar com sua eterna narrativa, para encobrir a safadeza do outro canalha que vc tanto passa pano! LULA E BOZO SÃO IGUAIS. [MEDIA]|1|1|0
https://twitter.com/nirdop/status/1145062048331644928|nirdop|1145062048331644928|2019-06-29T20:10:41.000Z|@jairbolsonaro o BRASIL adoraria lula preso na SIBERIA 50 graus abaixo de zero !!! Quebrando pedra e fazendo trabalhos forçados no berço comunista !!! [MEDIA]|1|1|4
https://twitter.com/IsabellaGargiu3/status/1145064421334687744|IsabellaGargiu3|1145064421334687744|2019-06-29T20:20:06.000Z|Óbvio,claro, q a Intercept veio p/ enfraquecer Lava Jato, #somostodosmoroedallagnol . P/ soltar Lula. Os esquerdistas na onda. Pq os ADVOGADOS CAROS do Lula Já q NÃO Conseguem inocentar Lula, Culpam outros. Ahhh e + 1 erro de cronologia, o convite do @SF_Moro pelo @jairbolsonaro [MEDIA]|1|0|5
https://twitter.com/LuizTor20262429/status/1267418865111367680|LuizTor20262429|1267418865111367680|2020-06-01T11:32:59.000Z|Descaso e invisibilidade ao povo negro e seus símbolos. A política racista com força total no governo Bolsonaro. Diminuí o valor do patrimônio afrodescendente como um de seus pontos ideológicos de desconstrução ao que vinha sendo sendo política do Estado Brasileiro. #racismo [MEDIA]|0|1|2
https://twitter.com/mdpant25/status/1369059961414762497|mdpant25|1369059961414762497|2021-03-08T22:58:25.000Z|"As manchetes do UOL são tão aquém da realidade. Consigo fazer melhor: ""Droga, a gasolina ontem estava 3,50 Todo o trabalho do Bolsonaro vai por água abaixo! Aposto que já subiu pra 5 reais!"" ""Poxa dólar tava tão barato agora subiu porque o Lula será candidato."" #IronicTravel [MEDIA]"|0|0|5
https://twitter.com/marisa_lobo/status/1364183056492470272|marisa_lobo|1364183056492470272|2021-02-23T11:59:20.000Z|A FARRA NA PETROBRÁS ACABOU!!! Estão criticando a escolha do General Silva e Luna para presidência da Petrobrás, o medo é da limpa que o general vai fazer. Aqui na Itaipú no Paraná,ele foi excelente!! Parabéns @jairbolsonaro , estamos na retaguarda,quem é honesto aprova . [SMILING_FACE_WITH_SUNGLASSES] [CLAPPING_HANDS] [MEDIA]|0|1|2
https://twitter.com/ItsnotFernanda_/status/924631878145110016|ItsnotFernanda_|924631878145110016|2017-10-29T13:39:53.000Z|Entrei no Twitter e vi que estão falando do lula e Bolsonaro [MEDIA]|0|0|5
https://twitter.com/rafadma_/status/1369058326131118080|rafadma_|1369058326131118080|2021-03-08T22:51:55.000Z|Meu Deus o pessoal enlouqueceu com o lula gostoso [UPSIDE-DOWN_FACE] [MEDIA]|1|1|0
https://twitter.com/Vieira2La/status/1257375660965859330|Vieira2La|1257375660965859330|2020-05-04T18:24:53.000Z|A batata está assando a fogo brando...vão chegar em quem mandou matar Bolsonaro. Será que tem gente graúda do PSOL envolvida. Aguarde os próximos capítulos. Tic tac tic tac..... #NaTrincheiraComBolsonaro #FechadosComBolsonaroAte2026 #TodoPoderEmanaDoPovo [MEDIA]|1|0|3
https://twitter.com/SouBrasileiraBR/status/703900338999468032|SouBrasileiraBR|703900338999468032|2016-02-28T11:11:33.000Z|#36anosPTroubando Ao se defender de denúncias, Lula diz que aceita quebra de sigilos #G1 [LINK] [MEDIA]|0|1|0
